Applicant ID,Loan Type,Gender,Marital Status,Accomodation Type,No of years in the current address,No. of Years in the current job,Monthly Salary,Balance in Savings Account,Loan Amount Requested,Term,Down Payment ,EMI Affordable 
1288,Home Improvement,Male,Married,Owned,19,10,3000,1027,300000,84,900000,10000
1289,Home Loan,Male,Married,Rented,5,10,15000,725,600000,180,400000,9000
1290,Home Loan,Male,Single,Rented,8,10,8000,5188,800000,120,1200000,14000
1291,Home Loan,Male,Married,Owned,10,10,15000,15000,458300,180,114600,7054
1292,Home Improvement,Male,Married,Owned,6,10,30000,12220,300000,60,214000,8286
1293,Home Loan,Male,Married,Rented,4,10,14000,489,450000,180,235000,6926
1294,Home Loan,Male,Married,Rented,3,10,25000,1599,570000,180,200000,8773
1295,Home Loan,Male,Married,Rented,1,10,14000,16000,404000,180,207000,6218
1296,Home Loan,Male,Married,Rented,3,10,14800,17000,351000,180,189000,8000
1297,Home Improvement,Male,Married,Owned,22,10,11000,18000,300000,84,250000,8000
1298,Home Loan,Male,Married,Family Other,1,10,14000,59000,450000,180,135000,6000
1299,Home Loan,Male,Married,Rented,5,10,17500,707,580000,180,263000,8927
1300,Home Loan,Male,Married,Rented,4,10,15000,500,400000,180,200000,10000
1301,Home Loan,Male,Married,Rented,7,10,7000,3222,338000,180,113000,5202
1302,Home Loan,Male,Married,Family Other,5,11,4800,6730,450000,180,100000,6800
1303,Home Loan,Female,Others,Rented,30,11,4000,2500,600000,180,200000,9500
1304,Home Loan,Male,Married,Rented,1,11,5000,34288,700000,180,500000,12000
1305,Home Loan,Male,Married,Rented,13,11,16500,21352,200000,180,750000,3079
1306,Home Loan,Female,Married,Owned,1,11,14669,4500,400000,180,1150000,8000
1307,Home Loan,Male,Married,Rented,6,11,1300,15812,380000,180,122000,5849
1308,Home Loan,Male,Married,Company Provided,5,11,16572,1000,400000,180,100000,7000
1309,Home Loan,Male,Married,Owned,12,11,25000,0,700000,180,300000,10774
1310,Home Loan,Male,Married,Rented,1,11,4000,2116,550000,180,300000,8500
1311,Home Loan,Male,Married,Family Other,15,11,6700,9483,300000,180,200000,4618
1312,Home Loan,Male,Married,Family Other,10,12,18000,3002,1000000,180,0,11000
1313,Home Loan,Male,Married,Rented,7,12,20000,21878,800000,180,164402,12500
1314,Home Loan,Male,Married,Rented,3,12,50000,10124,1000000,180,300000,16000
1315,Home Loan,Male,Married,Family Other,6,12,10000,2098,600000,180,200000,10000
1316,Home Loan,Female,Married,Family Other,5,12,14000,5000,300000,180,200000,5000
1317,Home Loan,Male,Married,Owned,1,12,9000,7281,400000,180,400000,5875
1318,Home Loan,Male,Married,Owned,9,12,13500,42156,250000,180,421000,3672
1319,Home Loan,Male,Married,Family Other,8,12,40000,33472,1000000,180,400000,16000
1320,Home Loan,Male,Married,Owned,30,12,6000,500,130000,60,270000,3231
1321,Home Loan,Male,Married,Family Other,36,12,30000,10000,600000,84,300000,12000
1322,Home Loan,Male,Married,Owned,6,12,20000,12600,800000,180,200000,13000
1323,Home Loan,Male,Married,Rented,2,12,15000,30392,340000,180,510000,5233
1324,Home Loan,Male,Married,Family Other,3,12,6000,2689,600000,180,300000,10000
1325,Home Loan,Female,Married,Rented,8,14,10000,1061,600000,180,400000,11000
1326,Home Loan,Male,Married,Rented,8,14,12000,2352,400000,180,150000,8000
1327,Home Loan,Male,Married,Rented,1,14,14000,3808,375000,180,275000,5772
1328,Home Improvement,Male,Married,Owned,8,15,11000,15000,335000,84,175000,7848
1329,Home Loan,Male,Married,Family Other,12,15,7650,36,300000,180,400000,4618
1330,Home Loan,Male,Married,Family Other,10,15,43000,32883,1000000,180,500000,20000
1331,Home Loan,Male,Married,Rented,5,15,10050,2682,370000,180,480000,5695
1332,Home Loan,Male,Married,Rented,1,15,6000,1342,550000,180,250000,8500
1333,Home Loan,Male,Married,Rented,5,15,11000,32644,700000,180,50000,12000
1334,Home Loan,Male,Married,Family Other,9,15,19000,3089,500000,180,436000,12000
1335,Home Loan,Male,Married,Rented,3,15,20150,2288,800000,180,248000,15000
1336,Home Loan,Male,Married,Owned,15,15,34409,349,800000,180,400000,13000
1337,Home Loan,Male,Married,Family Other,5,15,10050,800,500000,180,200000,85000
1338,Home Loan,Male,Married,Rented,5,15,15000,550,800000,180,651000,13000
1339,Home Loan,Female,Married,Rented,10,15,18000,895,500000,180,300000,12000
1340,Home Loan,Female,Married,Rented,5,15,7350,770,400000,180,150000,7000
1341,Home Loan,Male,Married,Rented,5,15,17000,20200,500000,144,185000,8160
1342,Home Loan,Female,Married,Family Other,1,15,4690,10524,555000,180,315000,8542
1343,Home Loan,Male,Married,Rented,15,15,15000,3599,375000,180,275000,5772
1344,Home Loan,Male,Single,Family Other,20,15,7000,3543,800000,84,450000,12000
1345,Home Loan,Female,Others,Owned,18,15,10000,1000,225000,180,75000,4500
1346,Home Loan,Male,Married,Owned,2,15,13300,117821,400000,180,500000,6157
1347,Home Loan,Male,Married,Rented,20,15,15000,251042,400000,180,800000,6157
1348,Home Loan,Male,Married,Rented,2,16,10000,446,800000,180,400000,14000
1349,Home Loan,Male,Married,Owned,5,16,15377,1993,800000,180,200000,12500
1350,Home Loan,Male,Married,Rented,16,16,20000,13602,700000,180,325000,10500
1351,Home Loan,Male,Married,Rented,12,16,10000,4873,1000000,180,200000,15000
1352,Home Loan,Male,Married,Family Other,10,17,19435,56625,1000000,180,300000,18000
1353,Home Loan,Male,Married,Owned,15,17,12000,1069,473000,180,108000,7000
1354,Home Loan,Male,Married,Rented,6,17,25400,94,420000,180,180000,6464
1355,Home Improvement,Male,Married,Owned,22,17,17000,99,468000,84,252000,10000
1356,Home Loan,Male,Married,Rented,4,18,48286,647133,600000,120,1150000,13000
1357,Home Loan,Male,Married,Owned,1,18,5000,1862,487000,180,163000,8000
1358,Home Improvement,Male,Married,Owned,4,18,5800,1000,200000,84,300000,5078
1359,Home Loan,Male,Married,Rented,3,19,2000,1490661,800000,180,600000,14000
1360,Home Loan,Male,Married,Company Provided,5,19,16712,83,700000,180,300000,13000
1361,Home Loan,Male,Married,Rented,10,20,45000,970,600000,72,200000,9500
1362,Home Loan,Male,Married,Rented,3,20,10400,743,520000,156,380000,8291
1363,Home Loan,Male,Married,Rented,15,20,13200,3000,800000,180,700000,12313
1364,Home Loan,Male,Married,Owned,6,20,15000,528,300000,180,700000,4618
1365,Home Loan,Male,Married,Rented,12,20,4574,1598,565000,108,435000,10247
1366,Home Loan,Male,Married,Family Other,6,22,23000,2750,700000,180,1000000,10800
1367,Home Loan,Male,Married,Owned,4,22,8761,4385,200000,96,259000,4500
1368,Home Loan,Male,Married,Family Other,35,22,21396,302289,400000,180,700000,6157
1369,Home Loan,Male,Married,Owned,8,22,9000,48,600000,180,175000,10000
1370,Home Loan,Male,Married,Rented,1,22,15985,72448,350000,180,250000,5387
1371,Home Loan,Male,Married,Owned,30,23,19944,6968,960000,180,240000,16000
1372,Home Loan,Male,Married,Owned,7,24,12247,3512,160000,96,290500,3060
1373,Home Loan,Male,Married,Rented,3,24,14500,356,350000,180,140000,5387
1374,Home Loan,Male,Married,Owned,22,25,5854,30,600000,180,400000,100000
1375,Home Loan,Female,Married,Rented,4,25,7000,21966,500000,180,880000,7344
1376,Home Loan,Male,Single,Owned,24,25,10000,68,380000,180,320000,5849
1377,Home Loan,Male,Married,Owned,3,25,6000,2612,500000,96,240000,10000
1378,Home Improvement,Male,Married,Owned,25,25,7000,1614,100000,84,200000,2343
1379,Home Loan,Male,Married,Owned,1,26,6250,19000,800000,180,440000,12313
1380,Home Loan,Male,Married,Family Other,5,27,15000,15352,300000,180,800000,300000
1381,Home Loan,Male,Married,Family Other,3,27,15000,4045,800000,180,400000,13000
1382,Home Loan,Male,Married,Rented,3,27,15000,18178,350000,120,120000,8000
1383,Home Improvement,Male,Married,Owned,20,27,19900,1749,340000,84,230000,7965
1384,Home Loan,Male,Married,Rented,7,28,7500,13136,800000,96,300000,13000
1385,Home Loan,Male,Married,Owned,20,28,20628,8429,697500,180,232500,8000
1386,Home Improvement,Male,Married,Owned,34,30,15000,12565,200000,84,75000,4686
1387,Home Loan,Male,Married,Rented,5,30,19500,1000,700000,144,300000,12000
1388,Home Loan,Male,Married,Owned,35,30,12816,3240,1000000,180,0,15000
1389,Home Loan,Male,Single,Company Provided,20,30,23216,85000,789600,84,410400,16137
1390,Home Loan,Male,Married,Family Other,50,32,19000,12624,280000,48,270000,8080
1391,Home Improvement,Male,Married,Owned,15,34,20533,2326,197000,60,471338,5441
1392,Home Loan,Male,Married,Rented,10,35,32181,2191,800000,168,600000,15000
1393,Home Improvement,Female,Married,Owned,10,1,7000,2005,150000,60,120000,4143
1394,Home Loan,Male,Single,Owned,6,1,6000,3000,300000,120,300000,6000
1395,Home Loan,Male,Married,Rented,2,1,10000,724,800000,180,800000,12000
1396,Home Loan,Male,Married,Rented,6,1,25000,35317,600000,84,400000,12000
1397,Home Loan,Female,Married,Rented,1,1,6000,50495,400000,180,800000,9000
1398,Home Loan,Male,Married,Rented,2,1,25000,1197,800000,180,300000,13000
1399,Home Loan,Male,Married,Rented,1,1,7000,3216,400000,180,150000,6000
1400,Home Loan,Male,Married,Rented,1,1,6500,36000,600000,180,170000,9235
1401,Home Loan,Male,Married,Rented,1,1,46968,63177,800000,180,200000,14000
1402,Home Loan,Male,Married,Rented,5,1,18000,6889,400000,180,1075000,6157
1403,Home Loan,Female,Married,Rented,5,1,27200,3000,700000,180,300000,12000
1404,Home Loan,Male,Married,Owned,1,1,12000,30954,200000,180,530000,3079
1405,Home Loan,Male,Married,Rented,1,1,9000,439,700000,180,200000,11000
1406,Home Loan,Female,Married,Rented,2,1,4000,241,250000,180,190000,5000
1407,Home Loan,Male,Married,Family Other,3,1,7178,2469,400000,180,600000,6157
1408,Home Loan,Male,Married,Rented,1,1,15000,14421,460000,180,640000,7080
1409,Home Loan,Male,Married,Rented,4,1,12000,101315,550000,180,150000,9000
1410,Home Loan,Male,Married,Rented,10,1,40000,15000,900000,180,480000,16000
1411,Home Loan,Male,Married,Family Other,50,1,0,768,1000000,180,200000,18000
1412,Home Loan,Male,Married,Rented,28,1,9500,13536,1000000,180,400000,15390
1413,Home Loan,Male,Married,Rented,28,1,26979,41000,800000,180,800000,15000
1414,Home Loan,Male,Married,Rented,4,1,10000,8000,500000,180,242000,12000
1415,Home Loan,Male,Married,Family Other,11,1,20000,20011,450000,180,118500,8000
1416,Home Improvement,Male,Married,Owned,2,1,7500,2000,150000,60,150000,4143
1417,Home Loan,Male,Married,Rented,1,1,7000,91000,500000,180,500000,9000
1418,Home Loan,Male,Married,Owned,30,1,15000,1000,400000,60,390000,9942
1419,Home Loan,Male,Married,Family Other,22,1,20000,4187,300000,60,700000,7500
1420,Home Improvement,Male,Married,Owned,6,1,7800,2097,200000,84,200000,6500
1421,Home Loan,Male,Married,Rented,5,1,17000,23655,600000,180,200000,10000
1422,Home Loan,Male,Married,Owned,8,1,8000,30000,600000,180,600000,9235
1423,Home Loan,Male,Married,Company Provided,6,1,5500,6600,200000,120,150000,4500
1424,Home Loan,Male,Married,Rented,8,2,12000,502,1000000,180,0,15390
1425,Home Loan,Male,Married,Family Other,30,2,30000,17148,800000,120,200000,13402
1426,Home Loan,Female,Single,Rented,1,2,23500,0,600000,180,200000,9000
1427,Home Improvement,Male,Married,Family Other,35,2,17000,5000,200000,60,127600,5524
1428,Home Loan,Male,Married,Family Other,4,2,15000,27011,800000,180,400000,15000
1429,Home Loan,Male,Married,Rented,3,2,13720,100,600000,180,200000,9000
1430,Home Loan,Male,Married,Rented,1,2,4000,1000,800000,180,400000,12000
1431,Home Loan,Male,Married,Family Other,21,2,15000,6000,200000,180,500000,7000
1432,Home Loan,Male,Married,Rented,1,2,31590,120979,800000,60,550000,20000
1433,Home Loan,Male,Married,Rented,25,2,11500,2000,500000,180,350000,7696
1434,Home Loan,Male,Married,Owned,1,2,8000,204,350000,180,370000,5387
1435,Home Loan,Male,Married,Company Provided,10,2,6000,10000,1000000,180,500000,16000
1436,Home Loan,Female,Married,Rented,3,2,11500,880,300000,180,500000,5000
1437,Home Loan,Female,Married,Rented,1,2,7500,6428,300000,48,100000,9900
1438,Home Loan,Male,Married,Rented,1,2,32100,39882,1000000,180,950000,20000
1439,Home Loan,Female,Single,Rented,1,2,19381,117,1000000,180,850000,20000
1440,Home Loan,Male,Married,Family Other,20,2,12500,2578,340000,180,210000,4994
1441,Home Loan,Male,Married,Rented,1,2,14500,1284,470000,180,201000,8000
1442,Home Loan,Male,Married,Rented,16,2,4000,87502,493290,180,211410,8000
1443,Home Loan,Male,Married,Rented,6,2,20000,341840,600000,180,600000,10000
1444,Home Loan,Female,Married,Rented,1,2,5500,9420,426445,180,123500,8000
1445,Home Loan,Male,Single,Family Other,27,2,20000,0,400000,180,600000,7000
1446,Home Loan,Male,Married,Rented,5,2,15000,2113,1000000,180,500000,18000
1447,Home Loan,Male,Married,Rented,3,2,15000,42070,400000,180,200000,6157
1448,Home Loan,Male,Married,Rented,2,2,6000,1168,1000000,180,600000,20000
1449,Home Loan,Male,Married,Owned,13,2,18617,687,800000,60,150000,20000
1450,Home Loan,Male,Married,Family Other,2,2,11329,24500,520000,168,206300,8132
1451,Home Loan,Male,Married,Rented,1,2,12000,27,850000,180,400000,14000
1452,Home Loan,Male,Single,Rented,1,2,16000,14015,500000,180,100000,7696
1453,Home Loan,Male,Married,Rented,4,2,5500,13056,750000,180,100000,12000
1454,Home Loan,Male,Married,Owned,25,2,4500,3214,400000,180,500000,7000
1455,Home Loan,Male,Married,Family Other,20,2,12000,18550,400000,144,275000,6797
1456,Home Loan,Female,Married,Rented,9,2,10500,2208,200000,60,150000,6000
1457,Home Loan,Male,Married,Rented,1,2,15000,9015,500000,180,300000,10000
1458,Home Loan,Male,Married,Rented,10,2,0,22100,930000,180,370000,14977
1459,Home Loan,Male,Single,Rented,1,2,9100,2932,450000,180,750000,9000
1460,Home Improvement,Male,Single,Rented,16,2,10170,1987,250000,82,95400,5000
1461,Home Loan,Female,Married,Rented,2,2,12000,6422,1000000,180,200000,25000
1462,Home Loan,Male,Single,Rented,3,2,5700,368,940000,180,410000,14467
1463,Home Loan,Male,Single,Owned,25,2,15000,1000,800000,180,400000,12000
1464,Home Loan,Male,Single,Family Other,9,2,20000,9656,538000,120,135665,9013
1465,Home Loan,Male,Married,Family Other,4,2,18000,22000,800000,180,1200000,130000
1466,Home Improvement,Male,Married,Owned,4,2,7000,4182,200000,84,402100,6000
1467,Home Loan,Male,Married,Owned,4,2,15800,1100,585000,180,195000,9004
1468,Home Loan,Male,Married,Company Provided,10,2,16660,340,500000,180,532000,9000
1469,Home Loan,Male,Married,Rented,2,2,7500,1075,300000,180,200000,6000
1470,Home Loan,Male,Married,Rented,4,3,6425,5000,400000,180,400000,6157
1471,Home Loan,Male,Single,Owned,8,3,5000,100,550000,180,450000,8465
1472,Home Loan,Male,Married,Family Other,15,3,31000,32302,800000,180,500000,12313
1473,Home Loan,Male,Married,Rented,30,3,12000,3688,270000,60,1000000,6711
1474,Home Improvement,Male,Married,Owned,30,3,10000,10273,150000,60,50000,4150
1475,Home Loan,Male,Single,Rented,7,3,9345,16000,800000,180,300000,13000
1476,Home Loan,Male,Single,Rented,8,3,7000,1150,800000,180,450000,13000
1477,Home Loan,Male,Married,Family Other,30,3,25000,82019,500000,180,500000,9000
1478,Home Loan,Male,Married,Rented,10,3,12121,247,900000,120,430000,15642
1479,Home Loan,Female,Single,Rented,3,3,9500,0,750000,180,300000,11500
1480,Home Loan,Male,Married,Family Other,1,3,9000,0,700000,180,150000,10774
1481,Home Loan,Female,Single,Owned,0,3,6000,4931,150000,180,1150000,3000
1482,Home Loan,Male,Married,Owned,0,3,15000,60464,225000,180,25000,6000
1483,Home Loan,Male,Married,Family Other,3,3,10500,500,300000,180,210000,4618
1484,Home Loan,Male,Married,Family Other,30,3,4000,2180,600000,180,200000,10000
1485,Home Loan,Male,Married,Rented,4,3,6796,7334,300000,72,150000,6674
1486,Home Loan,Male,Married,Rented,1,3,5000,25514,500000,180,200000,8500
1487,Home Loan,Male,Married,Rented,2,3,25000,1477,650000,180,150000,10000
1488,Home Loan,Male,Married,Rented,3,3,20000,13736,700000,180,150000,11000
1489,Home Loan,Female,Married,Family Other,2,3,18000,2400,500000,180,500000,8000
1490,Home Loan,Male,Married,Rented,5,3,5000,1000,900000,180,300000,15000
1491,Home Loan,Male,Single,Rented,20,3,10000,25,500000,180,500000,7500
1492,Home Loan,Male,Single,Owned,25,3,7800,1000,800000,120,300000,14000
1493,Home Loan,Male,Married,Company Provided,23,3,30000,7736,800000,84,968000,16815
1494,Home Loan,Male,Married,Owned,5,3,14105,11641,550000,180,150000,8464
1495,Home Loan,Female,Single,Rented,2,3,21352,46000,600000,180,400000,9000
1496,Home Loan,Male,Married,Owned,1,3,12000,1000,400000,180,491000,6000
1497,Home Loan,Male,Married,Rented,1,3,10000,2443,800000,180,200000,14000
1498,Home Loan,Male,Married,Owned,2,3,40000,323854,800000,180,200000,15000
1499,Home Loan,Male,Married,Owned,8,3,12000,8380,500000,60,300000,12427
1500,Home Loan,Male,Single,Rented,10,3,20000,30000,800000,180,300000,14000
1501,Home Loan,Male,Married,Rented,10,3,30000,25812,780000,180,720000,12005
1502,Home Loan,Male,Married,Owned,20,3,35000,259834,1000000,180,600000,16000
1503,Home Loan,Male,Married,Family Other,5,3,20000,0,600000,180,400000,9235
1504,Home Loan,Male,Married,Family Other,5,3,18000,3800,300000,180,200000,5000
1505,Home Improvement,Male,Single,Owned,6,3,7000,5043,300000,84,100000,6000
1506,Home Loan,Male,Married,Rented,1,4,10000,2000,800000,180,600000,12000
1507,Home Improvement,Male,Single,Owned,31,4,8392,4090,300000,84,100000,8000
1508,Home Loan,Male,Married,Rented,2,4,10000,0,350000,180,100000,5141
1509,Home Loan,Male,Married,Family Other,27,4,9324,30565,600000,180,281000,10000
1510,Home Loan,Female,Married,Rented,8,4,6850,1076,750000,180,450000,11500
1511,Home Loan,Male,Married,Family Other,30,4,20833,42,550000,180,150000,8465
1512,Home Loan,Male,Single,Rented,8,4,6500,7000,600000,180,600000,9235
1513,Home Loan,Male,Married,Owned,1,4,15000,15970,550000,180,600000,8500
1514,Home Loan,Male,Married,Family Other,5,4,15000,1036,600000,180,150000,8000
1515,Home Loan,Male,Married,Owned,27,4,10000,34269,500000,180,100000,7696
1516,Home Loan,Male,Married,Rented,5,4,6422,7,250000,180,150000,3848
1517,Home Loan,Male,Single,Family Other,27,4,15000,14631,600000,180,200000,9500
1518,Home Loan,Male,Married,Family Other,1,4,56400,22000,600000,180,1245000,14000
1519,Home Loan,Male,Married,Rented,4,4,19500,3519,600000,120,300000,15000
1520,Home Loan,Male,Married,Rented,5,4,25000,29,650000,180,150000,11000
1521,Home Loan,Male,Married,Rented,1,4,14000,831,1000000,180,200000,15000
1522,Home Loan,Male,Married,Rented,1,4,14000,0,500000,180,300000,8000
1523,Home Loan,Male,Married,Rented,2,4,21707,13260,1000000,180,500000,15391
1524,Home Loan,Male,Married,Rented,3,4,11825,8463,375000,180,625000,5772
1525,Home Loan,Male,Married,Rented,3,4,12500,1694,500000,180,100000,8000
1526,Home Loan,Male,Married,Rented,3,4,9000,38853,450000,180,300000,6610
1527,Home Improvement,Male,Single,Family Other,20,4,14000,22663,300000,84,300000,12000
1528,Home Loan,Male,Married,Rented,8,4,30000,90552,1000000,180,500000,16000
1529,Home Loan,Male,Married,Rented,3,4,14000,3052,600000,120,103000,10428
1530,Home Improvement,Male,Married,Family Other,33,5,12781,57,250000,84,1050000,5000
1531,Home Loan,Male,Married,Family Other,8,5,27000,14125,1000000,180,300000,16000
1532,Home Loan,Male,Married,Rented,10,5,20000,2204,1000000,180,310000,20000
1533,Home Loan,Male,Married,Rented,1,5,43329,300000,800000,120,850000,25000
1534,Home Loan,Male,Married,Rented,2,5,21000,21103,600000,180,200000,20000
1535,Home Loan,Male,Married,Owned,31,5,12000,1260,300000,144,1021000,4698
1536,Home Loan,Male,Single,Rented,1,5,8500,11767,300000,180,81564,4407
1537,Home Loan,Male,Married,Owned,40,5,8700,2970,300000,96,50000,5737
1538,Home Loan,Male,Single,Owned,20,5,14000,4500,350000,180,300000,6000
1539,Home Loan,Male,Married,Family Other,2,5,20000,4715,700000,120,320000,11000
